zfin_id	gene_name	ensemble_id	uberon_annotations
zdb-gene-070117-2017	dfd	not_found	uberon_0008823,uberon_0000019,uberon_0000480,uberon_0000468,uberon_0001945,uberon_0000033,uberon_0002037,uberon_0010313,uberon_0001032,uberon_0001016
zdb-gene-070117-2016	deg	not_found	uberon_0000477,uberon_0008823,uberon_0000480,uberon_0005886,uberon_0001945,uberon_0003107,uberon_0004119,uberon_0001016
zdb-gene-081104-317	cxcl8a	ensdarg00000104795	uberon_2005025,uberon_0014907,uberon_0000481
zdb-gene-070117-2014	dhd	not_found	uberon_0008823,uberon_0002028,uberon_0000480,uberon_0005281,uberon_0001016,uberon_0001017
zdb-gene-070117-2019	dim	not_found	uberon_0010313,uberon_0000468
zdb-gene-070117-2018	dsm	not_found	uberon_0000178
zdb-gene-070117-535	unm_tt249	not_found	uberon_0010313,uberon_0000468
zdb-gene-070117-534	unm_tm42f	not_found	uberon_0000480,uberon_0008823,uberon_0001016
zdb-gene-070117-537	unm_m710	not_found	uberon_0000475,uberon_0003102
zdb-gene-070117-536	unm_m80	not_found	uberon_0000475,uberon_0003102
zdb-gene-070117-531	unm_m204	not_found	uberon_0001782,uberon_0010313,uberon_0000480,uberon_0000948,uberon_0000489
zdb-gene-070117-530	unm_m356	not_found	uberon_0010313
zdb-gene-040426-1474	chmp1a	ensdarg00000102643	uberon_2000394,uberon_2000913,uberon_0001890,uberon_0002037,uberon_2000766,uberon_2000358
zdb-gene-070117-532	unm_ty31y	not_found	uberon_0003103
zdb-gene-070117-539	unm_m570	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-538	unm_m483	not_found	uberon_0000151,uberon_0003102,uberon_0004120
zdb-gene-061103-355	znf185	ensdarg00000103917	uberon_0002407,uberon_0000042
zdb-gene-030131-6248	brf1b	ensdarg00000005002	uberon_0000489,uberon_0000019,uberon_0001945,uberon_0000033,uberon_0004120,uberon_0002037
zdb-gene-010606-1	cdh1	ensdarg00000102750	uberon_2000058,uberon_0002533,uberon_0012275,uberon_0005598,uberon_0002538,uberon_0000480,uberon_0001675,uberon_2000084,uberon_0002328,uberon_0000468,uberon_0003338,uberon_0007812,uberon_2000711,uberon_0001016,uberon_0003714
zdb-gene-070112-422	sgol1	ensdarg00000103907	uberon_0002407,uberon_0000042
zdb-gene-070117-931	unm_t30503	not_found	uberon_0004120
zdb-gene-030131-561	rgmd	ensdarg00000034013	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-120419-2	dpep2	ensdarg00000079216	uberon_0000019,uberon_0000042,uberon_0002407,uberon_0000033,uberon_0002100,uberon_0000489
zdb-gene-070117-242	unm_m694	not_found	uberon_0000475,uberon_0003102
zdb-gene-070117-241	unm_m191	not_found	uberon_0008897,uberon_0003102
zdb-gene-051031-1	itga2b	ensdarg00000018687	uberon_0003481,uberon_2001286,uberon_0000480,uberon_0000481,uberon_0000468,uberon_0003086,uberon_0007812,uberon_0007679,uberon_0011944
zdb-gene-070117-932	unm_t30618	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-934	unm_t30976	not_found	uberon_0004141,uberon_0000489
zdb-gene-070117-1382	unm_t30600	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1383	unm_t30791	not_found	uberon_0008823
zdb-gene-070117-1380	unm_t30274	not_found	uberon_0008823
zdb-gene-070117-1381	unm_t30750	not_found	uberon_0008897,uberon_0003102
zdb-gene-070117-1386	unm_t30829	not_found	uberon_0000475,uberon_0001003
zdb-gene-070117-1439	unm_t30737	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1384	unm_t30620	not_found	uberon_0003457,uberon_0013765,uberon_2000476,uberon_0003103,uberon_0002514,uberon_0010313
zdb-gene-070117-1385	unm_t30922	not_found	uberon_2001069
zdb-gene-070117-1434	unm_t30622	not_found	uberon_0000475,uberon_0007380,uberon_0004120,uberon_0010313,uberon_0003103
zdb-gene-070117-1435	unm_t30741	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1436	unm_t30603	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1437	unm_t30838	not_found	uberon_0000467,uberon_0000480,uberon_0001434,uberon_0010323
zdb-gene-070117-1430	unm_t30833	not_found	uberon_0000475,uberon_0001003
zdb-gene-100922-163	cep192	ensdarg00000104831	uberon_0000467,uberon_0000491,uberon_0000480,uberon_2000084,uberon_0002107,uberon_0010323,uberon_0006860,uberon_0001434,uberon_0005057
zdb-gene-070117-1432	unm_t30571	not_found	uberon_0000475,uberon_0001003
zdb-gene-070117-1433	unm_t30624	not_found	uberon_0000475,uberon_0010313,uberon_0003103,uberon_0007380,uberon_0004120
zdb-gene-081105-30	hsd3b1	ensdarg00000069926	uberon_0010313,uberon_0000468
zdb-gene-051120-114	myef2	ensdarg00000059398	uberon_0004120
zdb-gene-040121-1	mapk3	ensdarg00000070573	uberon_0005598,uberon_0008823,uberon_0012275,uberon_0000468,uberon_0002328,uberon_0000033,uberon_0004879,uberon_0001074,uberon_0000019,uberon_0007812,uberon_0002100
zdb-gene-040121-6	ldb3a	ensdarg00000056322	uberon_0005598,uberon_0000042,uberon_0002407,uberon_0012275,uberon_0018649,uberon_0014892,uberon_0000468,uberon_0002100,uberon_0002081,uberon_0003082,uberon_0005181,uberon_0001083,uberon_0010227,uberon_0000489
zdb-gene-030131-1731	lgi1a	ensdarg00000020493	uberon_0002407,uberon_0000042,uberon_0000480,uberon_0000468,uberon_0005281,uberon_0000033,uberon_0000019,uberon_0007812,uberon_0002100,uberon_0000489
zdb-gene-040121-4	sh3gl3b	ensdarg00000007302	uberon_0004573,uberon_0000481,uberon_0002065,uberon_0003473,uberon_0005805,uberon_0000178
zdb-gene-080327-6	flrt1b	ensdarg00000075597	uberon_0000468
zdb-gene-150723-11	unm_muz114	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-150723-10	unm_muz113	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-150723-13	unm_muz116	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-150723-12	unm_muz115	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-150723-15	unm_muz118	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-150723-14	unm_muz117	not_found	uberon_0002107,uberon_0000491,uberon_0005057
zdb-gene-070117-1658	unm_t31559	not_found	uberon_0005177,uberon_0015212,uberon_0000489,uberon_0000473
zdb-gene-070117-1659	unm_t30987	not_found	uberon_0010314,uberon_0000033
zdb-gene-070117-1650	unm_t31445	not_found	uberon_0005177,uberon_0015212,uberon_0000489,uberon_0000473
zdb-gene-070117-1651	unm_t31448	not_found	uberon_0005177,uberon_0015212,uberon_0000489,uberon_0000473
zdb-gene-070117-1652	unm_t31449	not_found	uberon_0000992,uberon_0005177,uberon_0000489
zdb-gene-070117-1653	unm_t31530	not_found	uberon_0000992,uberon_0005177,uberon_0000489
zdb-gene-070117-1654	unm_t31387	not_found	uberon_0004120
zdb-gene-070117-1655	unm_t31531	not_found	uberon_0005177,uberon_0015212,uberon_0000489,uberon_0000473
zdb-gene-070117-1656	unm_t31532	not_found	uberon_0000992,uberon_0005177,uberon_0000489
zdb-gene-070117-1657	moto	ensdarg00000090664	uberon_0005177,uberon_0015212,uberon_0000489,uberon_0000473
zdb-gene-030826-19	hif1an	ensdarg00000031915	uberon_0000479,uberon_0004120
zdb-gene-030131-5742	enc3	ensdarg00000058322	uberon_0002107,uberon_0004291,uberon_0000491,uberon_0005057
zdb-gene-030131-9	sparc	ensdarg00000019353	uberon_0000477,uberon_0011610,uberon_0002328,uberon_0007390,uberon_2000225,uberon_2000558,uberon_0000489,uberon_0003932,uberon_2000168,uberon_0003406,uberon_0003278,uberon_0002518,uberon_0000033,uberon_0004119,uberon_0002105,uberon_0000464,uberon_0000463,uberon_0000480,uberon_0000151,uberon_0002280,uberon_0000468,uberon_2001516,uberon_2001097,uberon_0001843,uberon_0001842,uberon_0001841,uberon_0001846,uberon_0003107,uberon_0003102,uberon_4000164
zdb-gene-090929-100	not_found	not_found	uberon_0012275,uberon_0003513,uberon_0000481,uberon_0003524,uberon_0014907,uberon_0005598
zdb-gene-081022-70	mettl22	ensdarg00000077863	uberon_0004120
zdb-gene-051010-1	ihha	ensdarg00000058733	uberon_0011610,uberon_0001135,uberon_0002514,uberon_0000078,uberon_2001430,uberon_2001277,uberon_0006859,uberon_0001264,uberon_0013765,uberon_0010313,uberon_0001630,uberon_2000250,uberon_0006860,uberon_2000674,uberon_0003104,uberon_0003457,uberon_0001277,uberon_0005911
zdb-gene-080523-1	setd5	ensdarg00000078576	uberon_0000948,uberon_0000033,uberon_0002407,uberon_0000042,uberon_0000489
zdb-gene-070117-313	unm_tg279	not_found	uberon_0001708,uberon_2001232,uberon_0000477,uberon_2001231,uberon_0008823,uberon_0000019,uberon_2001229,uberon_2001228,uberon_0000480,uberon_0005886,uberon_0001945,uberon_2001230,uberon_0000033,uberon_0004119,uberon_0002037,uberon_0005884,uberon_0001032,uberon_0001016
zdb-gene-070117-2383	spb	not_found	uberon_0002533,uberon_0000468
zdb-gene-070117-2382	spct	not_found	uberon_0000479,uberon_0000480,uberon_0000468,uberon_0002328,uberon_0001016,uberon_0001017
zdb-gene-070117-2381	spz	not_found	uberon_0008823,uberon_0001890,uberon_0000480,uberon_2000084,uberon_0005281,uberon_2000106,uberon_0001016,uberon_0001017
zdb-gene-070117-2387	spok	not_found	uberon_0000477,uberon_0000463,uberon_0002280,uberon_0000480,uberon_0000468,uberon_0001032,uberon_0001846
zdb-gene-070117-2386	spl	not_found	uberon_0004185,uberon_0000475,uberon_0000477,uberon_0004906,uberon_0000165,uberon_0000480,uberon_0005886,uberon_0003278,uberon_0003107,uberon_0003102,uberon_0003103
zdb-gene-070117-2385	spi	not_found	uberon_0007812,uberon_0000468
zdb-gene-070117-2384	sps	not_found	uberon_0000468,uberon_0002291,uberon_0000480,uberon_0001948,uberon_0001016
zdb-gene-070117-2389	spy	not_found	uberon_0000489,uberon_0000019
zdb-gene-070117-2388	blc	not_found	uberon_2000098,uberon_0008823,uberon_0000019,uberon_0002280,uberon_0000480,uberon_0000468,uberon_0001945,uberon_0000966,uberon_0001782,uberon_0000033,uberon_0002037,uberon_0001789,uberon_0010313,uberon_0001790,uberon_0001032,uberon_0003065,uberon_0000463
zdb-gene-030911-7	disp1	ensdarg00000044417	uberon_0001708,uberon_0008823,uberon_0000463,uberon_0011615,uberon_0004479,uberon_0000959,uberon_0007635,uberon_0001032,uberon_0001016,uberon_0005598,uberon_0003931,uberon_0012275,uberon_0000019,uberon_0007215,uberon_0002616,uberon_0002328,uberon_0000077,uberon_2000558,uberon_0000033,uberon_0000151,uberon_2005409,uberon_0004752,uberon_0000982,uberon_0002682,uberon_0002241,uberon_0001049,uberon_0001774,uberon_0000480,uberon_0011607,uberon_0002280,uberon_0005886,uberon_0000468,uberon_0005884,uberon_0007812,uberon_0003901,uberon_0001846,uberon_2001089,uberon_0009635,uberon_0003079,uberon_0003102,uberon_0011242
zdb-gene-030911-6	daam1a	ensdarg00000015059	uberon_0002120,uberon_0005330,uberon_0000083,uberon_0000481,uberon_0003060,uberon_0005310
zdb-gene-030911-9	grem2b	ensdarg00000103092	uberon_0000475,uberon_2000250,uberon_0000489,uberon_0011606,uberon_0004362,uberon_0002514,uberon_0004141,uberon_0003457,uberon_0013765,uberon_0005181,uberon_0010313,uberon_0008911,uberon_0002082,uberon_0003066,uberon_0002081
zdb-gene-070117-356	unm_tg229a	not_found	uberon_0000468
zdb-gene-050419-238	zfpm1	ensdarg00000041572	uberon_0000489,uberon_0000042,uberon_0002407,uberon_0002082,uberon_0018649,uberon_2000084,uberon_0000948,uberon_0001630,uberon_0001083,uberon_0002081
zdb-gene-030131-3606	macf1a	ensdarg00000028533	uberon_0000920,uberon_0000478,uberon_0004120,uberon_0004749
zdb-gene-040724-89	c1ql4l	not_found	uberon_0003052,uberon_0011610,uberon_0004119,uberon_0000480,uberon_0000481,uberon_0003406,uberon_2000033,uberon_0006800,uberon_0002200,uberon_2001516,uberon_0003103,uberon_0013765,uberon_0010313,uberon_0010205
zdb-gene-070424-54	ptpro	ensdarg00000100422	uberon_0008823,uberon_0000019,uberon_0001890,uberon_0001945,uberon_0002037,uberon_0007812,uberon_0002100
zdb-gene-990615-5	tbx16	ensdarg00000007329	uberon_0001555,uberon_0002407,uberon_0000491,uberon_0004291,uberon_2000084,uberon_0002328,uberon_0005598,uberon_0014907,uberon_0007285,uberon_0002120,uberon_0000078,uberon_0004573,uberon_0000019,uberon_0009621,uberon_2001257,uberon_0015178,uberon_0005805,uberon_0000151,uberon_0002107,uberon_0010313,uberon_0001630,uberon_0002100,uberon_0002533,uberon_0000033,uberon_0001894,uberon_0000480,uberon_0000926,uberon_0000468,uberon_2000001,uberon_0000948,uberon_0006984,uberon_0007812,uberon_0006603,uberon_0003922,uberon_0000042,uberon_0003524,uberon_0005256,uberon_0003473,uberon_0003102,uberon_0003075,uberon_0003077,uberon_0005057
zdb-gene-021219-1	c19h1orf109	ensdarg00000012113	uberon_0001555,uberon_0000477,uberon_0000489,uberon_0000019,uberon_0000491,uberon_0011610,uberon_0000480,uberon_0005886,uberon_0008896,uberon_0000033,uberon_0002107,uberon_0010313,uberon_0005057
zdb-gene-020103-1	irx7	ensdarg00000002601	uberon_0000489,uberon_0000019,uberon_0001795,uberon_0001785,uberon_0000480,uberon_0001792,uberon_0000468,uberon_0001790,uberon_0000966,uberon_0001791,uberon_0000957,uberon_0001789,uberon_0000941,uberon_0000073
zdb-gene-040310-1	rtn4r	ensdarg00000090035	uberon_0000479,uberon_2000175,uberon_0000480,uberon_0015212,uberon_0004121,uberon_0010314
zdb-gene-040310-4	rtn4rl2a	ensdarg00000052012	uberon_0000477,uberon_0000480,uberon_2000940
zdb-gene-030131-2207	zc4h2	ensdarg00000015314	uberon_0001708,uberon_0004185,uberon_0000477,uberon_0004906,uberon_0000489,uberon_0000019,uberon_0000165,uberon_0004120,uberon_0000480,uberon_0000468,uberon_0003102,uberon_0000033,uberon_0000151,uberon_0002100
zdb-gene-030131-7293	pcsk7	ensdarg00000069968	uberon_0000463,uberon_0002280,uberon_0000019,uberon_0000468,uberon_0008823
zdb-gene-030131-7828	kdm1a	ensdarg00000060679	uberon_0004120,uberon_0000468
zdb-gene-070117-1308	unm_t30263	not_found	uberon_0004120
zdb-gene-980526-501	tal1	ensdarg00000019930	uberon_0002407,uberon_0000042,uberon_0003513,uberon_0000948,uberon_0007280,uberon_0000489,uberon_0000926,uberon_0007812,uberon_0003524,uberon_0002201,uberon_0010204,uberon_0000480,uberon_0018549,uberon_0014907,uberon_0000019,uberon_0001081,uberon_0002081
zdb-gene-040831-2	ect2	ensdarg00000007278	uberon_0003052,uberon_0008823,uberon_0000480,uberon_0000468,uberon_0006800,uberon_2000084,uberon_0000033,uberon_0001017,uberon_2000106,uberon_0001016,uberon_0002100
zdb-gene-041229-4	pitx3	ensdarg00000070069	uberon_0001708,uberon_0002148,uberon_0000489,uberon_0000019,uberon_0001894,uberon_0000480,uberon_0001944,uberon_0000965,uberon_0019269,uberon_0001791,uberon_0000033,uberon_0000957,uberon_0007635
zdb-gene-070206-1	nrxn1a	ensdarg00000061647	uberon_0000480,uberon_2001286,uberon_0000481
zdb-gene-061207-42	pkn2	ensdarg00000101983	uberon_0000477,uberon_0002407,uberon_0000019,uberon_0003933,uberon_0000480,uberon_0000042,uberon_0003278,uberon_0000948,uberon_0000033,uberon_0004119,uberon_0008823,uberon_0002100
zdb-gene-041108-2	surf1	ensdarg00000003592	uberon_0001708,uberon_0001555,uberon_0000477,uberon_0000489,uberon_0000019,uberon_2000084,uberon_0000468,uberon_0000948,uberon_0000033,uberon_0004119,uberon_0000480
zdb-gene-041008-2	taf1b	ensdarg00000028937	uberon_0001555,uberon_0000489,uberon_0000019,uberon_0000491,uberon_0000480,uberon_0000033,uberon_0002107,uberon_0005057
zdb-gene-070503-1	flnca	ensdarg00000018566	uberon_0004120,uberon_0000468
zdb-gene-040426-2666	junbb	ensdarg00000104773	uberon_0004536,uberon_2001073,uberon_0000480,uberon_0000481,uberon_0001631
zdb-gene-030131-9563	ces3	ensdarg00000041595	uberon_0005281,uberon_0000480,uberon_0002280,uberon_0000463
zdb-gene-030131-6654	tpp1	ensdarg00000042793	uberon_0001708,uberon_0000477,uberon_0008823,uberon_0000042,uberon_0000966,uberon_0002407,uberon_0000480,uberon_0004119,uberon_0000468,uberon_0001945,uberon_0006860,uberon_0000033,uberon_0000019,uberon_0002037,uberon_0002100,uberon_0001016,uberon_0001017
zdb-gene-990415-252	nr2f2	ensdarg00000040926	uberon_0004573,uberon_2001286,uberon_0000042,uberon_0002407,uberon_0000480,uberon_0001631,uberon_0004536,uberon_2001073,uberon_0002201,uberon_0005805,uberon_0014907,uberon_0003088,uberon_0003473
zdb-gene-990415-256	ndr1	ensdarg00000057096	uberon_0003714,uberon_0010135,uberon_0000478,uberon_0002328,uberon_0001032,uberon_0001016,uberon_0000489,uberon_0012275,uberon_0000019,uberon_0000033,uberon_0003063,uberon_0003062,uberon_0001049,uberon_0002289,uberon_0001890,uberon_0000920,uberon_0000480,uberon_2000058,uberon_0005598,uberon_2001340,uberon_0001945,uberon_0001905
zdb-gene-990415-255	snai1a	ensdarg00000056995	uberon_0000467,uberon_0002533,uberon_0003059,uberon_0000480,uberon_0005291,uberon_0004120,uberon_0003063,uberon_0002090,uberon_0001434
zdb-gene-030131-1921	marcksb	ensdarg00000008803	uberon_0007812,uberon_0008823,uberon_0000468,uberon_0000019
zdb-gene-041111-216	neb	ensdarg00000032630	uberon_0002407,uberon_0000042,uberon_0014892,uberon_0000468,uberon_0000479,uberon_0007812,uberon_0002100
zdb-gene-111103-24	unm_m1196	not_found	uberon_0000475,uberon_0002199,uberon_0003102
zdb-gene-040718-248	tspan36	ensdarg00000024540	uberon_0000475,uberon_2001463,uberon_0010313
zdb-gene-040426-900	unga	ensdarg00000042527	uberon_2000084,uberon_0000468
zdb-gene-070912-141	kif5aa	ensdarg00000098936	uberon_0004121,uberon_0000479,uberon_2000175,uberon_0000468,uberon_0000480,uberon_0015212,uberon_0003102,uberon_0004119,uberon_0006860,uberon_0010314,uberon_4000164
zdb-gene-040426-1315	hif1al	ensdarg00000100826	uberon_0001890,uberon_0000489,uberon_0000019,uberon_0000468,uberon_0000948
zdb-gene-040426-1314	rtn4ip1	ensdarg00000031366	uberon_0000489,uberon_0000019,uberon_0000073,uberon_0000480,uberon_0001792,uberon_0000468,uberon_0001790,uberon_0000966,uberon_0000957
zdb-gene-040426-1311	slc22a7b.1	ensdarg00000056643	uberon_0006860,uberon_0010313,uberon_0004119
zdb-gene-040702-3	syk	ensdarg00000008186	uberon_2005025,uberon_0000480,uberon_0000481,uberon_0004536,uberon_2001073,uberon_0014907,uberon_0001631
zdb-gene-040702-5	kcnh6a	ensdarg00000001803	uberon_0001535,uberon_0000489,uberon_0000042,uberon_0002407,uberon_0000468,uberon_0003473,uberon_2005034,uberon_0000948,uberon_0005805,uberon_0002082
zdb-gene-040702-7	cnr2	ensdarg00000039970	uberon_0004120
zdb-gene-010102-1	dcn	ensdarg00000012066	uberon_0011610,uberon_0003103,uberon_0000468,uberon_0003406,uberon_0003107,uberon_2001516,uberon_0004119,uberon_0007812,uberon_0004752,uberon_0002100
zdb-gene-020419-20	rps18	ensdarg00000100392	uberon_0001555,uberon_0000019,uberon_0000042,uberon_0002028,uberon_0000479,uberon_0000491,uberon_0008823,uberon_0000480,uberon_0002407,uberon_2000084,uberon_0001016,uberon_0000033,uberon_0002107,uberon_0001021,uberon_2000106,uberon_0002422,uberon_0005057
zdb-gene-041114-186	cxcr3.2	ensdarg00000041041	uberon_0004120
zdb-gene-020419-22	sf3b4	ensdarg00000018574	uberon_0001555,uberon_0001017,uberon_0008823,uberon_0000019,uberon_0000491,uberon_0000480,uberon_2000084,uberon_0000468,uberon_0000033,uberon_0002107,uberon_0005057,uberon_0001016,uberon_0002100
zdb-gene-040426-880	parn	ensdarg00000102634	uberon_0004120
zdb-gene-020419-24	mcm2	ensdarg00000102798	uberon_0001555,uberon_0000078,uberon_0008823,uberon_0000019,uberon_0000966,uberon_0000073,uberon_0000480,uberon_0008896,uberon_0000033,uberon_0002107,uberon_0010313,uberon_0001017,uberon_0002370,uberon_0000491,uberon_0001016,uberon_0002100
zdb-gene-020419-25	rpl24	ensdarg00000099104	uberon_0001555,uberon_2000006,uberon_0000489,uberon_0000019,uberon_0000491,uberon_0001893,uberon_0000480,uberon_2000084,uberon_0001945,uberon_0002107,uberon_0003069,uberon_0000033,uberon_0007812,uberon_2000106,uberon_0002422,uberon_0005057
zdb-gene-020419-26	snrpc	ensdarg00000009871	uberon_0001555,uberon_0000019,uberon_0000042,uberon_0002407,uberon_0000491,uberon_0000480,uberon_0000468,uberon_0002107,uberon_0002100,uberon_0000033,uberon_0008823,uberon_0005057,uberon_0001016,uberon_0001017
zdb-gene-051108-1	hmgcrb	ensdarg00000105206	uberon_0008823,uberon_0000042,uberon_0002349,uberon_0000480,uberon_0000468,uberon_0003011,uberon_0001133,uberon_0000948,uberon_0007635,uberon_0001630,uberon_2000106,uberon_0002407
zdb-gene-020419-28	adssl	ensdarg00000012399	uberon_0001555,uberon_0002407,uberon_0000042,uberon_0000491,uberon_0000480,uberon_0002100,uberon_0000033,uberon_0000019,uberon_0002107,uberon_0001017,uberon_0008823,uberon_0001016,uberon_0005057
zdb-gene-020419-29	scarb2a	ensdarg00000098312	uberon_0001555,uberon_0008823,uberon_0002028,uberon_0000479,uberon_0000491,uberon_0000480,uberon_0000468,uberon_0002328,uberon_0007812,uberon_0000033,uberon_0002107,uberon_0010313,uberon_0005057,uberon_0002100
